draw_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal
draw_01098,2137.92122379126,1663.8749999999998,0.8693181818181818,459,17,52
draw_01099,2122.2416284332426,1718.2499999999998,0.8977272727272727,474,11,43
draw_01100,2229.7476649898263,1703.7499999999998,0.8901515151515151,470,11,47
draw_01101,2173.246978575932,1671.1249999999998,0.8731060606060606,461,20,47
draw_01102,2092.7577921127204,1667.4999999999998,0.8712121212121212,460,23,45
draw_01103,2379.3359555773304,1768.9999999999998,0.9242424242424242,488,16,24
draw_01104,2259.783298783707,1703.7499999999998,0.8901515151515151,470,15,43
draw_01105,2066.111677059759,1714.6249999999998,0.8958333333333334,473,17,38
draw_01106,2103.8611455405735,1660.2499999999998,0.8674242424242424,458,23,47
draw_01107,2246.5501112152924,1754.4999999999998,0.9166666666666666,484,24,20
draw_01108,2305.5103192137913,1743.6249999999998,0.9109848484848485,481,19,28
draw_01109,2376.3411725611545,1758.1249999999998,0.9185606060606061,485,6,37
draw_01110,2336.019167447025,1736.3749999999998,0.9071969696969697,479,23,26
draw_01111,2247.1134444632976,1750.8749999999998,0.9147727272727273,483,14,31
draw_01112,2434.716757966317,1823.3749999999998,0.9526515151515151,503,5,20
draw_01113,2295.9337227883775,1743.6249999999998,0.9109848484848485,481,13,34
draw_01114,2123.6005674629723,1678.3749999999998,0.8768939393939394,463,16,49
draw_01115,2070.7363324817907,1736.3749999999998,0.9071969696969697,479,18,31
draw_01116,2357.9929279551156,1707.3749999999998,0.8920454545454546,471,15,42
draw_01117,2200.1569759938307,1739.9999999999998,0.9090909090909091,480,13,35
draw_01118,2415.974812729584,1808.8749999999998,0.9450757575757576,499,9,20
draw_01119,2145.3807402463804,1663.8749999999998,0.8693181818181818,459,22,47
draw_01120,2197.1387667258455,1696.4999999999998,0.8863636363636364,468,21,39
draw_01121,2048.6542145757076,1678.3749999999998,0.8768939393939394,463,8,57
draw_01122,2301.968748516511,1779.8749999999998,0.9299242424242424,491,9,28
draw_01123,2005.2840445977833,1627.6249999999998,0.8503787878787878,449,20,59
draw_01124,2226.7567224206646,1700.1249999999998,0.8882575757575758,469,17,42
draw_01125,2183.502122576088,1700.1249999999998,0.8882575757575758,469,19,40
draw_01126,2338.2635801961055,1692.8749999999998,0.884469696969697,467,17,44
draw_01127,2041.0107977683228,1663.8749999999998,0.8693181818181818,459,19,50
draw_01128,2201.3204474804384,1729.1249999999998,0.9034090909090909,477,10,41
draw_01129,2266.3690273318794,1783.4999999999998,0.9318181818181818,492,14,22
draw_01130,2268.9694670368635,1725.4999999999998,0.9015151515151515,476,5,47
draw_01131,2171.7581566815265,1801.6249999999998,0.9412878787878788,497,14,17
draw_01132,2326.1521798061926,1743.6249999999998,0.9109848484848485,481,11,36
draw_01133,2226.7956793559356,1758.1249999999998,0.9185606060606061,485,8,35
draw_01134,1904.4294115359394,1638.4999999999998,0.8560606060606061,452,21,55
draw_01135,2214.9396318190275,1721.8749999999998,0.8996212121212122,475,9,44
draw_01136,2064.3787089390835,1758.1249999999998,0.9185606060606061,485,19,24
draw_01137,2113.650072739611,1674.7499999999998,0.875,462,18,48
draw_01138,2075.8856680093118,1613.1249999999998,0.8428030303030303,445,24,59
draw_01139,2260.3737669303937,1801.6249999999998,0.9412878787878788,497,19,12
draw_01140,2366.500813244228,1689.2499999999998,0.8825757575757576,466,17,45
draw_01141,1923.6418920305532,1660.2499999999998,0.8674242424242424,458,13,57
draw_01142,2223.299892300725,1681.9999999999998,0.8787878787878788,464,10,54
draw_01143,2099.88181411193,1707.3749999999998,0.8920454545454546,471,15,42
draw_01144,2363.014752610896,1758.1249999999998,0.9185606060606061,485,15,28
draw_01145,2244.1363689038385,1816.1249999999998,0.9488636363636364,501,11,16
draw_01146,2369.470128478701,1725.4999999999998,0.9015151515151515,476,14,38
draw_01147,2149.872334900589,1714.6249999999998,0.8958333333333334,473,19,36
draw_01148,2180.9252224453785,1750.8749999999998,0.9147727272727273,483,10,35
draw_01149,2019.2126439414596,1663.8749999999998,0.8693181818181818,459,23,46
draw_01150,2326.3529435753853,1772.6249999999998,0.9261363636363636,489,16,23
draw_01151,2115.4083624169525,1613.1249999999998,0.8428030303030303,445,33,50
draw_01152,2388.8416316522066,1721.8749999999998,0.8996212121212122,475,13,40
draw_01153,2146.3077271658703,1685.6249999999998,0.8806818181818182,465,16,47
draw_01154,2282.989068699218,1700.1249999999998,0.8882575757575758,469,18,41
draw_01155,2159.6359951181457,1605.8749999999998,0.8390151515151515,443,24,61
draw_01156,2052.6157985905625,1747.2499999999998,0.9128787878787878,482,18,28
draw_01157,2073.0373405525925,1660.2499999999998,0.8674242424242424,458,20,50
draw_01158,2398.3543979047454,1729.1249999999998,0.9034090909090909,477,13,38
draw_01159,2013.0431038940753,1681.9999999999998,0.8787878787878788,464,11,53
draw_01160,2202.5969255812442,1674.7499999999998,0.875,462,14,52
draw_01161,2155.194028237629,1765.3749999999998,0.9223484848484849,487,16,25
draw_01162,2076.695409756339,1638.4999999999998,0.8560606060606061,452,16,60
draw_01163,2291.2500261793043,1747.2499999999998,0.9128787878787878,482,9,37
draw_01164,2135.2032286257518,1692.8749999999998,0.884469696969697,467,16,45
draw_01165,2260.5636330005223,1736.3749999999998,0.9071969696969697,479,11,38
draw_01166,2114.4762734722885,1696.4999999999998,0.8863636363636364,468,23,37
draw_01167,2516.625927692188,1837.8749999999998,0.9602272727272727,507,9,12
draw_01168,2116.670967609912,1743.6249999999998,0.9109848484848485,481,7,40
draw_01169,2326.8567762198577,1761.7499999999998,0.9204545454545454,486,11,31
draw_01170,2402.6721699009845,1776.2499999999998,0.928030303030303,490,15,23
draw_01171,2268.656639330988,1703.7499999999998,0.8901515151515151,470,18,40
draw_01172,2243.141712006289,1638.4999999999998,0.8560606060606061,452,20,56
draw_01173,2418.8699308394985,1765.3749999999998,0.9223484848484849,487,9,32
draw_01174,2160.553818410209,1689.2499999999998,0.8825757575757576,466,21,41
draw_01175,2230.8619996956927,1707.3749999999998,0.8920454545454546,471,14,43
draw_01176,2204.603219870584,1652.9999999999998,0.8636363636363636,456,24,48
draw_01177,2366.0791708035135,1754.4999999999998,0.9166666666666666,484,21,23
draw_01178,2075.7616440784873,1696.4999999999998,0.8863636363636364,468,13,47
draw_01179,2151.3223574566423,1714.6249999999998,0.8958333333333334,473,13,42
draw_01180,2104.623939100972,1714.6249999999998,0.8958333333333334,473,7,48
draw_01181,2251.5924085362653,1707.3749999999998,0.8920454545454546,471,7,50
draw_01182,2296.066719776675,1739.9999999999998,0.9090909090909091,480,9,39
draw_01183,2143.3810604629093,1729.1249999999998,0.9034090909090909,477,17,34
draw_01184,1903.8070768529835,1681.9999999999998,0.8787878787878788,464,20,44
draw_01185,2490.7357364281606,1758.1249999999998,0.9185606060606061,485,11,32
draw_01186,2326.845483426733,1681.9999999999998,0.8787878787878788,464,21,43
draw_01187,2392.3446687551013,1772.6249999999998,0.9261363636363636,489,19,20
draw_01188,2141.2887713921123,1696.4999999999998,0.8863636363636364,468,13,47
draw_01189,2211.8683704254872,1685.6249999999998,0.8806818181818182,465,16,47
draw_01190,2430.305853886854,1743.6249999999998,0.9109848484848485,481,13,34
draw_01191,2340.860703068903,1758.1249999999998,0.9185606060606061,485,7,36
draw_01192,2267.777782947978,1783.4999999999998,0.9318181818181818,492,7,29
draw_01193,1976.3027614659484,1710.9999999999998,0.8939393939393939,472,18,38
draw_01194,2285.0508106200964,1783.4999999999998,0.9318181818181818,492,4,32
draw_01195,2130.286790601481,1613.1249999999998,0.8428030303030303,445,14,69
draw_01196,2287.8474145809637,1790.7499999999998,0.9356060606060606,494,10,24
draw_01197,1942.80380406208,1634.8749999999998,0.8541666666666666,451,12,65
draw_01198,2164.105517159075,1787.1249999999998,0.9337121212121212,493,5,30
draw_01199,2088.931401833459,1729.1249999999998,0.9034090909090909,477,14,37
draw_01200,2089.777624475242,1696.4999999999998,0.8863636363636364,468,16,44
draw_01201,2374.484386171959,1808.8749999999998,0.9450757575757576,499,8,21
draw_01202,2349.7035081910594,1732.7499999999998,0.9053030303030303,478,20,30
draw_01203,2198.22957106384,1765.3749999999998,0.9223484848484849,487,10,31
draw_01204,2142.6116955278017,1703.7499999999998,0.8901515151515151,470,15,43
draw_01205,2100.705957872528,1674.7499999999998,0.875,462,8,58
draw_01206,1949.9303853880754,1642.1249999999998,0.8579545454545454,453,15,60
draw_01207,2152.8995288114293,1714.6249999999998,0.8958333333333334,473,7,48
draw_01208,2314.167934000047,1696.4999999999998,0.8863636363636364,468,14,46
draw_01209,2270.25784725607,1729.1249999999998,0.9034090909090909,477,11,40
draw_01210,2303.8666212410562,1714.6249999999998,0.8958333333333334,473,17,38
draw_01211,2159.432351722593,1685.6249999999998,0.8806818181818182,465,17,46
draw_01212,2242.847525752843,1725.4999999999998,0.9015151515151515,476,16,36
draw_01213,2183.894843123517,1689.2499999999998,0.8825757575757576,466,24,38
draw_01214,2226.6794710034555,1714.6249999999998,0.8958333333333334,473,13,42
draw_01215,2296.6920158376183,1747.2499999999998,0.9128787878787878,482,10,36
draw_01216,2104.169544639847,1642.1249999999998,0.8579545454545454,453,29,46
draw_01217,2194.2840197086766,1710.9999999999998,0.8939393939393939,472,12,44
draw_01218,2099.918537417237,1696.4999999999998,0.8863636363636364,468,18,42
draw_01219,2301.608483120985,1736.3749999999998,0.9071969696969697,479,13,36
draw_01220,2008.0533518170273,1689.2499999999998,0.8825757575757576,466,9,53
draw_01221,2145.671818600183,1747.2499999999998,0.9128787878787878,482,6,40
draw_01222,1953.931997126448,1634.8749999999998,0.8541666666666666,451,20,57
draw_01223,1944.7091259740578,1652.9999999999998,0.8636363636363636,456,13,59
draw_01224,2153.3403787412503,1671.1249999999998,0.8731060606060606,461,17,50
draw_01225,2235.404864014361,1787.1249999999998,0.9337121212121212,493,10,25
draw_01226,2086.836458046323,1703.7499999999998,0.8901515151515151,470,14,44
draw_01227,2171.95304698458,1768.9999999999998,0.9242424242424242,488,13,27
draw_01228,2289.330681318305,1761.7499999999998,0.9204545454545454,486,15,27
draw_01229,2208.4626087185125,1681.9999999999998,0.8787878787878788,464,23,41
draw_01230,2053.775835023185,1772.6249999999998,0.9261363636363636,489,8,31
draw_01231,2050.9088900462843,1696.4999999999998,0.8863636363636364,468,18,42
draw_01232,2252.8169730685877,1714.6249999999998,0.8958333333333334,473,14,41
draw_01233,2380.339235862688,1721.8749999999998,0.8996212121212122,475,14,39
draw_01234,2283.7137948808763,1721.8749999999998,0.8996212121212122,475,15,38
draw_01235,2247.6473255131505,1776.2499999999998,0.928030303030303,490,5,33
draw_01236,2117.445750983509,1631.2499999999998,0.8522727272727273,450,16,62
draw_01237,2157.5852718250408,1689.2499999999998,0.8825757575757576,466,14,48
draw_01238,2298.361580927395,1638.4999999999998,0.8560606060606061,452,27,49
draw_01239,2265.7174312329375,1667.4999999999998,0.8712121212121212,460,31,37
draw_01240,2297.1874323298475,1700.1249999999998,0.8882575757575758,469,16,43
draw_01241,2266.937675096921,1681.9999999999998,0.8787878787878788,464,13,51
draw_01242,2181.545341772703,1743.6249999999998,0.9109848484848485,481,8,39
draw_01243,2077.90396469495,1714.6249999999998,0.8958333333333334,473,15,40
draw_01244,2204.593734120955,1710.9999999999998,0.8939393939393939,472,17,39
draw_01245,2241.3036439796842,1776.2499999999998,0.928030303030303,490,15,23
draw_01246,2034.615878821177,1707.3749999999998,0.8920454545454546,471,11,46
draw_01247,2106.1687999686624,1678.3749999999998,0.8768939393939394,463,14,51
draw_01248,2324.9163426678756,1718.2499999999998,0.8977272727272727,474,18,36
draw_01249,2430.1138219000286,1652.9999999999998,0.8636363636363636,456,11,61
draw_01250,1978.071862433695,1667.4999999999998,0.8712121212121212,460,19,49
draw_01251,2254.390634365921,1761.7499999999998,0.9204545454545454,486,12,30
draw_01252,2410.0950689606825,1808.8749999999998,0.9450757575757576,499,8,21
draw_01253,1965.1154011563954,1652.9999999999998,0.8636363636363636,456,20,52
draw_01254,2054.5853019030005,1732.7499999999998,0.9053030303030303,478,24,26
draw_01255,2048.302276596151,1729.1249999999998,0.9034090909090909,477,14,37
draw_01256,2234.275040814503,1692.8749999999998,0.884469696969697,467,10,51
draw_01257,2232.411731659339,1700.1249999999998,0.8882575757575758,469,16,43
draw_01258,2495.0117141381606,1808.8749999999998,0.9450757575757576,499,5,24
draw_01259,2307.5958172177147,1779.8749999999998,0.9299242424242424,491,6,31
draw_01260,2267.9614015056195,1779.8749999999998,0.9299242424242424,491,13,24
draw_01261,2235.878466425409,1732.7499999999998,0.9053030303030303,478,23,27
draw_01262,2339.1083333866,1718.2499999999998,0.8977272727272727,474,19,35
draw_01263,2216.0684763741974,1681.9999999999998,0.8787878787878788,464,22,42
draw_01264,2099.2443614367967,1681.9999999999998,0.8787878787878788,464,17,47
draw_01265,2224.183115389871,1739.9999999999998,0.9090909090909091,480,13,35
draw_01266,2349.234173418496,1681.9999999999998,0.8787878787878788,464,24,40
draw_01267,2030.2296104771071,1667.4999999999998,0.8712121212121212,460,24,44
draw_01268,2102.6858608158227,1663.8749999999998,0.8693181818181818,459,14,55
draw_01269,2097.6338046567325,1638.4999999999998,0.8560606060606061,452,20,56
draw_01270,2052.3683105109976,1678.3749999999998,0.8768939393939394,463,13,52
draw_01271,2257.534108179357,1645.7499999999998,0.8598484848484849,454,29,45
draw_01272,2223.580412860425,1732.7499999999998,0.9053030303030303,478,14,36
draw_01273,1889.062586668019,1540.6249999999998,0.8049242424242424,425,25,78
draw_01274,2301.883493946685,1700.1249999999998,0.8882575757575758,469,22,37
draw_01275,2374.4339110358646,1743.6249999999998,0.9109848484848485,481,21,26
draw_01276,2201.5712725295307,1721.8749999999998,0.8996212121212122,475,23,30
draw_01277,2191.1830108910895,1678.3749999999998,0.8768939393939394,463,28,37
draw_01278,2344.4578892825766,1776.2499999999998,0.928030303030303,490,14,24
draw_01279,2303.338997848838,1663.8749999999998,0.8693181818181818,459,17,52
draw_01280,2088.980789953599,1598.6249999999998,0.8352272727272727,441,17,70
draw_01281,2108.389425175196,1725.4999999999998,0.9015151515151515,476,26,26
draw_01282,2218.7596992212707,1700.1249999999998,0.8882575757575758,469,16,43
draw_01283,2317.852274686344,1750.8749999999998,0.9147727272727273,483,9,36
draw_01284,2170.360131719785,1681.9999999999998,0.8787878787878788,464,9,55
draw_01285,2159.463950187594,1739.9999999999998,0.9090909090909091,480,3,45
draw_01286,2208.653151904006,1696.4999999999998,0.8863636363636364,468,11,49
draw_01287,2044.0214865333865,1729.1249999999998,0.9034090909090909,477,5,46
draw_01288,2259.2814163439007,1707.3749999999998,0.8920454545454546,471,23,34
draw_01289,2311.072221859682,1819.7499999999998,0.9507575757575758,502,4,22
draw_01290,2074.3019819638753,1681.9999999999998,0.8787878787878788,464,12,52
draw_01291,2140.9106776411304,1736.3749999999998,0.9071969696969697,479,17,32
draw_01292,1976.4879881125844,1667.4999999999998,0.8712121212121212,460,21,47
draw_01293,1861.5411490753118,1623.9999999999998,0.8484848484848485,448,13,67
draw_01294,2066.784549246043,1750.8749999999998,0.9147727272727273,483,13,32
draw_01295,2130.598858742978,1678.3749999999998,0.8768939393939394,463,14,51
draw_01296,2191.015553336748,1642.1249999999998,0.8579545454545454,453,17,58
draw_01297,2270.2319698830465,1660.2499999999998,0.8674242424242424,458,10,60
draw_01298,2197.8601897861636,1732.7499999999998,0.9053030303030303,478,15,35
draw_01299,2443.0777249577263,1801.6249999999998,0.9412878787878788,497,16,15
draw_01300,2082.5535036441206,1721.8749999999998,0.8996212121212122,475,8,45
draw_01301,2267.6769687156775,1754.4999999999998,0.9166666666666666,484,14,30
draw_01302,2389.630738234476,1768.9999999999998,0.9242424242424242,488,18,22
draw_01303,2215.5047256278804,1725.4999999999998,0.9015151515151515,476,17,35
draw_01304,2336.6307223134254,1776.2499999999998,0.928030303030303,490,13,25
draw_01305,2073.141915761858,1692.8749999999998,0.884469696969697,467,18,43
draw_01306,2067.098651724061,1652.9999999999998,0.8636363636363636,456,27,45
draw_01307,2199.6209448120726,1732.7499999999998,0.9053030303030303,478,14,36
draw_01308,2087.7021611434507,1754.4999999999998,0.9166666666666666,484,11,33
draw_01309,2192.8360619880996,1776.2499999999998,0.928030303030303,490,9,29
draw_01310,2129.483724358825,1761.7499999999998,0.9204545454545454,486,16,26
draw_01311,2285.7190259967706,1754.4999999999998,0.9166666666666666,484,9,35
draw_01312,2117.3486753927314,1700.1249999999998,0.8882575757575758,469,18,41
draw_01313,2171.4975308948524,1718.2499999999998,0.8977272727272727,474,14,40
draw_01314,2264.2941601224475,1696.4999999999998,0.8863636363636364,468,15,45
draw_01315,2395.2833011644925,1797.9999999999998,0.9393939393939394,496,7,25
draw_01316,2473.0234111876,1801.6249999999998,0.9412878787878788,497,8,23
draw_01317,2199.8155348735836,1768.9999999999998,0.9242424242424242,488,17,23
draw_01318,2389.1634648139393,1725.4999999999998,0.9015151515151515,476,22,30
draw_01319,2265.46744824973,1739.9999999999998,0.9090909090909091,480,7,41
